,User,Tweet
133,Marthin32640294,"RT @XrpWhales: GET FREE $10 USDT FOR FIRST 1000 PERSON. 

FOLLOW +RT = $10 USDT 

TRANSFER AFTER 24HOURS
SHARE YOUR USDT ADDRESS

#usdt #Tr…"
134,SmithAnny14,"@AlertingCryptos Without any doubt, this is one of the best project.🔥🔥🔥@cybertama_ $APE $Doge $SHIB #nft #crypto https://t.co/p25SLEkbua https://t.co/3XPKNa7vrH"
135,NftFansAgency,@RageGrl we are dropping #DjHurricane #NFT collection soon on #OpenSea. Support icons in #HipHop. Own a piece of history on the #blockchain. Become a collector of #NFTs . #beastboys #caddy #metaverse #crypto #earphia FOLLOW BACK
136,Darkmatters101v,"RT @ShikageSamurai: @WhaleEverything 🚨Launch 3/19 @ShikageEth 
💰MC 300 K amazing entry
🔥Utility Released on 3/21 #KAGELOCK ( Anti-Rug LP Lo…"
137,pin_sioc,"RT @MarkCrypto23: Why you should be using #SlopeWallet?

🔹 It's free to use😘
🔹supports cross-chain
🔹Secure 🔐
🔹supported cryptocurrencies
🔹…"
138,Cola43629142,"RT @DeerNetwork: A coin is the native token of a blockchain.
To understand #crypto, you must understand the types of crypto #tokens.
Let's…"
139,nishimurawinsx,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
140,TeddyHaryato,RT @NFT_Banana_Club: Let`s Goo! 🍌🍌🍌 We have a launch date now! The whitelisting round will be on 15.04 and the public sale will be on 16.04…
141,henchman551,"RT @AIRDROP3025: GET FREE $9 USDT FOR FIRST 1000 PERSON. 

FOLLOW +RT = $9USDT 

TRANSFER AFTER 24HOURS
SHARE YOUR USDT ADDRESS

#usdt #Tre…"
142,NftDream4,"RT @ijs_003: ⚠️ FREE #NFTGiveaway ⚠️

🎁Prizes: 
1x #NFT from my collection 🏆
2 #SOL ($200)💰

To Enter:
1️⃣Follow @ijs_003
2️⃣Follow @Power_…"
143,CahyaBerSinarX,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…"
144,A_H_M_E_D41,"RT @DaoRobotto: 🤖🦾 #DaoRobotto 

#NFT #crypto #collectables https://t.co/EOiqLJ2vOg"
145,jjaegirl7,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
146,NftFansAgency,@CarlosH68608002 we are dropping #DjHurricane #NFT collection soon on #OpenSea. Support icons in #HipHop. Own a piece of history on the #blockchain. Become a collector of #NFTs . #beastboys #caddy #metaverse #crypto #earphia FOLLOW BACK
147,srihatika17,"RT @lcx: 🚀@Envisionstockio $VIS token sale is live on LCX 

💻 Participate in the token sale now

📖 Read how to join #VIS Token sale https:/…"
148,vcityxx,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
149,SmithAnny14,"@ProBitIndonesia @BoredApeYC @apecoin @ysiu @amytongwu @alexisohanian @Crypto_Counsel @maariabajwa Without any doubt, this is one of the best project.🔥🔥🔥@cybertama_ $APE $Doge $SHIB #nft #crypto https://t.co/p25SLEkbua https://t.co/W0SojiBDGE"
150,Riya6873,#Gaming #DeFi #Airdrop #Bounty #cryptocurrency #blockchain #decentralization #Defi #NFT #crypto #BTC #Altcoin #NFTCommunity  #NFTgamers  #Playtoearn  #cryptogaming https://t.co/sksm05NZIl
151,ElrioNft,"Gang_Punk #43 find it out on #opensea 
https://t.co/yaVRL9FRGv
#NFTartist #NFT #NFTs #NFTGiveaway #NFTCommumity #NFTCollection #NFTProject #OpenSeaNTF #cryptocurrencies #Crypto @opensea https://t.co/VBkSsQsgd5"
152,Mialiton066,"It's really great https://t.co/zGggUvJ0dQ, everyone join fast and take your golden chance.The projector has a lot of attractions so hopefully the project will be best in the future.

@Khandokerss1
@TapasBD1357
@Najmul880
@mdbijoy260
@mimasud333
#Airdrop #Crypto #NFT https://t.co/fSt9fGr8vc"
153,Solo_wiszy,"RT @AIRDROP3025: GET FREE $9 USDT FOR FIRST 1000 PERSON. 

FOLLOW +RT = $9USDT 

TRANSFER AFTER 24HOURS
SHARE YOUR USDT ADDRESS

#usdt #Tre…"
154,toHeaven3542,"RT @DarrenPromoter: FREE #NFTGiveaway 🎉🎉

RT + Follow @DarrenPromoter &amp; RT pinned tweet! 📌

#NFTGiveaways #NFTCommmunity #picknava #NFTs #E…"
155,SmithAnny14,"@cloudnativ Without any doubt, this is one of the best project.🔥🔥🔥@cybertama_ $APE $Doge $SHIB #nft #crypto https://t.co/p25SLEkbua https://t.co/scYx7NrehQ"
156,cryptovitas,"RT @BiitToken: #NFT Rental Has Major Growth Potential as '#Airbnb of the #Metaverse' - Analysts

#Crypto #CryptoNews #Blockchain #Web3 #Cry…"
157,HARISSO03649375,"RT @SusanFloyd_: Good morning ☀️
Which #Crypto should I invest today? 🤔

#BNB #ETH #SOL #BTC #DeFi #NFT #Metaverse #ALTSEASON"
158,Mahdi868,"RT @AndersonAR_66: A new #Stablecoin called #USCT will show its power later this year!💲

#FEG #ROX #SmartDeFi #Launchpad #BSCGem #BSC #trad…"
159,FinedyMathieu,"RT @IMPACTXPMIKE: If your only interested in crypto when it’s going up. It’s not for you!
#crypto #blockchain #nft"
160,usopp_bigwins,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…"
161,SmithAnny14,"@CoinTrendz Without any doubt, this is one of the best project.🔥🔥🔥@cybertama_ $APE $Doge $SHIB #nft #crypto https://t.co/p25SLEkbua https://t.co/9wvgoCpkaS"
162,uddomains,"For Sale Blockchain Domain!
Make an offer:
@opensea

ArtAuction.crypto

Make account with Unstoppable Domains! 👉
https://t.co/afvduKR674
#Bitcoin #Ethereum @0xPolygon
 #ADA #SOL #DeFi #NFT 
$BTC $ETH #blockchain #cryptocurrencies #Crypto #UnstoppableDomains #Domains"
163,pogurxxx,"Bridge RBX &amp; other assets to virtually any public EVM chain. Effortlessly convert assets between blockchains, including BTC, XMR, ETH, &amp; BNB. #rbx #binance #crypto #nft https://t.co/itFYcs6fn8 https://t.co/XzI8FH6xf6"
164,onejungy__,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…"
165,_Live_TheDream,"RT @bezoge: Last 3 days to join this week's 100 BILLION $BEZOGE GIVEAWAY.

Check our pinned tweet to join. 

HOW TO ENTER:
1️⃣ Like our Pin…"
166,winterusgelaxx,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
167,rubyxsing,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
168,mugiwaraxanji,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
169,jametcityx,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
170,bigwinok,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
171,MeichelleNakon2,"RT @BitFighterz: Get ready for @BitFighterz to take over the $SOL blockchain 🥷

We are giving away 50$ 🎆🏆

To win :

Like, Retweet ✅
Tag 2…"
172,Coins49080316,"RT @DevourToken: There are many projects.  Finding one with the right team, utility, community, and tokenomics is difficult.  Enter @devour…"
173,BiitToken,"#NFT Rental Has Major Growth Potential as '#Airbnb of the #Metaverse' - Analysts

#Crypto #CryptoNews #Blockchain #Web3 #Cryptocurrencies #Cardano 
https://t.co/30Hu7nlddF"
174,grinsaram,"RT @zilliboka: 12. Zilliworld - Fantasia : 6th

A lover’s concerto

All they’re loving each other. But why am I feeling sad?

@opensea @rhy…"
175,indokacung,"RT @DarrenPromoter: FREE #NFTGiveaway 🎉🎉

RT + Follow @DarrenPromoter &amp; RT pinned tweet! 📌

#NFTGiveaways #NFTCommmunity #picknava #NFTs #E…"
176,soeyoed,"RT @SolSammi: 🤖COLLAB GIVEAWAY  | 24H🌥
             
💰1x iEarning Bot NFT

- ALL NFT OWNERS RECEIVE AN NFT SNIPING BOT &amp; MONTHLY DIVIDENDS…"
177,benbon33,"RT @AIRDROP3025: GET FREE $9 USDT FOR FIRST 1000 PERSON. 

FOLLOW +RT = $9USDT 

TRANSFER AFTER 24HOURS
SHARE YOUR USDT ADDRESS

#usdt #Tre…"
178,devrima69799930,"RT @AIRDROP3025: GET FREE $9 USDT FOR FIRST 1000 PERSON. 

FOLLOW +RT = $9USDT 

TRANSFER AFTER 24HOURS
SHARE YOUR USDT ADDRESS

#usdt #Tre…"
179,CyberTramps_NFT,RT @chanturia06: #nfts #nft #nftart #ukraine #nftcommunity #nftcollector #nftartist #cryptoart #digitalart #art #crypto #ethereum #blockcha…
180,fpico1972,The world is changing… #xdb #blockchain #Metaverse #NFT #crypto #cryptocurrency #digitalbits #DavidBeckham https://t.co/LYyQfFsxkd
181,MJ_Sheeley,"RT @CK_DAO: 🚨Giving away 15 Whitelist Spots 🚨

- Follow 
@CK_DAO
 
- Like &amp; RT  
- Tag Your Friends (1 tag = 1 entry)

Bonus Join the Disco…"
182,Roman64110770,"RT @bitvots: #NFT Statistics Chart - Top 10 Collections (data updated each 24 hours)
Variable: average_price
#bitvotsNFT #crypto #NFTartist…"
183,Accel_Moon,RT @AndyTheGreat100: $PHLIP NFT holders are rewarded everytime their hand is played! Reward shares cascade 4% of winnings going to the Phli…
184,kateaara,"RT @THECULTCARDS: We are creating a LEGACY ❤️
@Drinkchamps @djEFN 

Dropping Tonight 💥

#NFT #NFTGiveaways #NFTCommunity #WomensHistoryMont…"
185,jlunasiv,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…"
186,doywinx,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
187,Sami72___njfi,@cryptoziizii #santafloki $hohoho #cryptoforacause #bsc #bnb #Bitcoin #Crypto #CryptoNews #BSCGem #BSCGems  #cryptotrading #Shib #FLOKI #altcoin  #P2E #Metaverse #BTC #BullishAF #Pancakeswap #ETH #binance #NFTcollection  #NFT #NFTCommmunity #MetaverseGaming #cryptotrading #altcoinseason
188,Accel_Moon,"RT @CryptoChristos1: Wer hat Interesse an #PlayToEarn Spiele ? 

@PHLIPgame is ein lustiges Karten spiel ähnlich wie Cards Against Humanity…"
189,Gbensmansoffice,"RT @AIRDROP3025: GET FREE $9 USDT FOR FIRST 1000 PERSON. 

FOLLOW +RT = $9USDT 

TRANSFER AFTER 24HOURS
SHARE YOUR USDT ADDRESS

#usdt #Tre…"
190,iotanode_co,RT @zizouIOTA: According to this statistic by @soon_labs there were sold #NFTs worth more than 2 million $ in the first few weeks after the…
191,lala44black,#rbx #binance #crypto #nft https://t.co/IUr3nTdc8Q
192,BillySim0ns,"💎#Biconomy $BICO Gets Listed on #KuCoin!
🤑 Deposit Now
🚀Trade BICO/USDT: 09:00 on March 25, 2022 (UTC)
👉https://t.co/qn9sijzuMt

#Platform #Interoperability #crypto #defi #nft #coinbase #binance #gateio #THE夜会 https://t.co/eG4ydaUT47"
193,RASHIDK86110785,"RT @SusanFloyd_: Good morning ☀️
Which #Crypto should I invest today? 🤔

#BNB #ETH #SOL #BTC #DeFi #NFT #Metaverse #ALTSEASON"
194,NftFansAgency,@Mr_PaulT we are dropping #DjHurricane #NFT collection soon on #OpenSea. Support icons in #HipHop. Own a piece history on the #blockchain. Become a collector of #NFTs . #beastboys #caddy #metaverse #crypto #earphia FOLLOW BACK
195,assKevin11,"RT @AIRDROP3025: GET FREE $9 USDT FOR FIRST 1000 PERSON. 

FOLLOW +RT = $9USDT 

TRANSFER AFTER 24HOURS
SHARE YOUR USDT ADDRESS

#usdt #Tre…"
196,Gokuball18,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…"
197,SHOAIBM52544300,"RT @SusanFloyd_: Good morning ☀️
Which #Crypto should I invest today? 🤔

#BNB #ETH #SOL #BTC #DeFi #NFT #Metaverse #ALTSEASON"
198,yeonbinwins,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…"
199,NFT_Moneyy,"Logan Paul reçois une offre à plus de 600,000$ pour un de ces CryptoPunk acheté 88 ETH il y à quelques mois #nft #crypto #opensea #cryptopunk #loganpaul 

https://t.co/53BFcQLA8m"
200,TagAkuDong,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…"
201,HannahZamora,"RT @Cheng42081692: @ParadaDhez @Gemx10000 What if.. You could live #decentralized on an Island in the Bahama's? 

#CryptoIslandDAO
The 1st…"
202,NftFansAgency,@ThaArchivez we are dropping #DjHurricane #NFT collection soon on #OpenSea. Support icons in #HipHop. Own a piece history on the #blockchain. Become a collector of #NFTs . #beastboys #caddy #metaverse #crypto #earphia FOLLOW BACK
203,uddomains,"For Sale Blockchain Domain!
Make an offer:
@opensea

BitcoinBroker.crypto

Make account with Unstoppable Domains! 👉
https://t.co/afvduKR674
#Bitcoin #Ethereum @0xPolygon
 #ADA #SOL #DeFi #NFT 
$BTC $ETH #blockchain #cryptocurrencies #Crypto #UnstoppableDomains #Domains"
204,haiiboom,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
205,gatoaustral,"RT @CK_DAO: 🚨Giving away 15 Whitelist Spots 🚨

- Follow 
@CK_DAO
 
- Like &amp; RT  
- Tag Your Friends (1 tag = 1 entry)

Bonus Join the Disco…"
206,NftFansAgency,@IsaNahilaS we are dropping #DjHurricane #NFT collection soon on #OpenSea. Support icons in #HipHop. Own a piece history on the #blockchain. Become a collector of #NFTs . #beastboys #caddy #metaverse #crypto #earphia FOLLOW BACK
207,shubhu1909,"RT @AIRDROP3025: GET FREE $9 USDT FOR FIRST 1000 PERSON. 

FOLLOW +RT = $9USDT 

TRANSFER AFTER 24HOURS
SHARE YOUR USDT ADDRESS

#usdt #Tre…"
208,eazyyeth,"RT @mrdavediamond: A dude just shared in a space that he’s quitting his stable 9-5 job…

Without #crypto trading experience, he’s taking fa…"
209,yawincityx,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
210,NftFansAgency,@realmicgeronimo we are dropping #DjHurricane #NFT collection soon on #OpenSea. Support icons in #HipHop. Own a piece history on the #blockchain. Become a collector of #NFTs . #beastboys #caddy #metaverse #crypto #earphia FOLLOW BACK
211,dhifamenangGA,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…"
212,alvin_sanjani,"RT @NFT___Boy: @PatrickNFTW0rld 🎁NFT GIVEAWAY🎁
Prizes: 3x WL spots and 1x NFT free (100$ value)
1 hour 🔥
Rules: 
1.) follow @PuppypegArmy…"
213,EzeiloOgechukwu,"RT @DeSpaceDefi: Big names are joining the #NFTs world. Isn’t this a great news for the entire #NFT space!  

For more information, educati…"
214,sis_samurai,"RT @Okami_mxsamurai: 💥What makes us different is the #RBXS with which we can make our plans and dreams come true.

▶️DEX : https://t.co/tnE…"
215,TheErwinsCat,"RT @TheOldmanHead: Mayday mayday New kaiju is coming now.
Let’s arrest.

kaiju invader_ https://t.co/bqdaZUPeFf

Kaiju invader event_ https…"
216,afra_cityx,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…"
217,DeanPemberton4,"RT @SleekPretender: TRUST THE PROCESS! @Shinjirotoken. 😤😤🥷🥷

#Shinjiro #Shinjirotoken #Binance #Bitcoin
#Crypto #1000xgem #P2E #NFT #ALTSEA…"
218,ngepet_bigwin,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…"
219,HannahZamora,"RT @Cheng42081692: @Ellieislandgir1 @CryptooAdy What if.. You could live #decentralized on an Island in the Bahama's? 

#CryptoIslandDAO
Th…"
220,green_leviathan,"Hold a wanderer, you get to mint one Wandernaut, .04 is the mint price for those who hold a Wanderer. LFG.   #NFT #ETH #Wanderer #Snapshot #Crypto https://t.co/8DWLclfyvE"
221,NftFansAgency,@McdermonShelly we are dropping #DjHurricane #NFT collection soon on #OpenSea. Support icons in #HipHop. Own a piece history on the #blockchain. Become a collector of #NFTs . #beastboys #caddy #metaverse #crypto #earphia FOLLOW BACK
222,B1171K,"RT @AIRDROP3025: GET FREE $9 USDT FOR FIRST 1000 PERSON. 

FOLLOW +RT = $9USDT 

TRANSFER AFTER 24HOURS
SHARE YOUR USDT ADDRESS

#usdt #Tre…"
223,Jeonghan4848181,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
224,v452_2,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
225,2004eux,"RT @laruaband: Hey guys, I stumbled upon this #NFT project... 
 
Ape2Earn is crazy 🚀
Join them!☀️

Prizes:
🏆5x Free NFT
🏆10x Whitelist

To…"
226,dolzmer8952,"RT @Crypto__Goku: [#THREAD] LE WASHTRADING

Comment certains arrivent à manipuler le marché des #NFT, grâce à une arnaque furtive dans le s…"
227,MACS_Token,"Mark Zuckerberg confirmed there will be NFT on instagram. 
What do you think guys?

Please Join https://t.co/0JTxMy3Ym5
Website https://t.co/GXgqzrI11i

#BTC #NFT #Metaverse 
#Crypto https://t.co/p0V53TRRrN"
228,NftFansAgency,@jeevzb90 we are dropping #DjHurricane #NFT collection soon on #OpenSea. Support icons in #HipHop. Own a piece history on the #blockchain. Become a collector of #NFTs . #beastboys #caddy #metaverse #crypto #earphia FOLLOW BACK
229,bitvots,"#NFT Statistics Chart - Top 10 Collections (data updated each 24 hours)
Variable: average_price
#bitvotsNFT #crypto #NFTartists #OpenSeaNFT
Follow + RT = ❤
Plot your chart at https://t.co/oM55dFvWnD https://t.co/z1zk47o27O"
230,poyrazserok,"$KDA #KDA #Kadena 6.20 $ desteğin altında stop olunacak şekilde takip edip değerlendirilebilir. Direnç bölgesi 7$’dır . Proje geliştiricileri ekip çok iyi .

#Crypto #CryptoNews #cryptocommunity #altcoin #kriptopara #NFTGiveaway #NFT #art #Web3 #Metaverse https://t.co/aN9hXZRokt"
231,NftFansAgency,@tallJn we are dropping #DjHurricane #NFT collection soon on #OpenSea. Support icons in #HipHop. Own a piece history on the #blockchain. Become a collector of #NFTs . #beastboys #caddy #metaverse #crypto #earphia FOLLOW BACK
232,kaadiralaamah,"RT @AmeruNetwork: $ADAO 💎
Buy here: https://t.co/2WBpP57TWq 

Or #PancakeSwap

🌐https://t.co/PJDHGlNcWw 

#adaotoken #adaocrypto #amerudao…"
233,ASIFALI68929403,"RT @SusanFloyd_: Good morning ☀️
Which #Crypto should I invest today? 🤔

#BNB #ETH #SOL #BTC #DeFi #NFT #Metaverse #ALTSEASON"
234,KJF42701035,"RT @SusanFloyd_: Good morning ☀️
Which #Crypto should I invest today? 🤔

#BNB #ETH #SOL #BTC #DeFi #NFT #Metaverse #ALTSEASON"
235,Hola81058403,RT @NFTzeryou: Easily Exchange Your AddMeFast Points for Valuable AMF Tokens - Do This TODAY Before Value Skyrockets 👉 https://t.co/oTbXMGN…
236,HannahZamora,"RT @Cheng42081692: @ParadaDhez @AltcoinGordon What if.. You could live #decentralized on an Island in the Bahama's? 

#CryptoIslandDAO
The…"
237,enkz777,"RT @AIRDROP3025: GET FREE $9 USDT FOR FIRST 1000 PERSON. 

FOLLOW +RT = $9USDT 

TRANSFER AFTER 24HOURS
SHARE YOUR USDT ADDRESS

#usdt #Tre…"
238,NFT___Boy,"@Ape_Apecoin 🎁NFT GIVEAWAY🎁
Prizes: 3x WL spots and 1x NFT free (100$ value)
1 hour 🔥
Rules: 
1.) follow @PuppypegArmy 
2.) Like 👍 + RT 🔁
3.)join : https://t.co/2Rt6zONsGy
4)tag friends 
#NFT #NFTGiveaway #NFTCommumity #Solana #FreeNFT #crypto #cryptogiveaway https://t.co/LNq9y9rPlA"
239,quickpatience88,"RT @TheNFTCircle: We are excited to be giving away 5 whitelist spots to @Play_Ukiyo!
 
To be eligible you must:
✅Like &amp; Retweet
✅Tag 3 Frie…"
240,5995Exchange,"Earn now: https://t.co/PAx5eLOjpA⠀
Details: https://t.co/JYWFfAwWTX 
⠀
#crypto #cryptocurrency #kenya #asia #southafrica #nigeria #europe #5995exchange #blockchain #business #money #exchange #investing #ERC20 #cryptoholder #cryptoeducation #cryptonews #defi #nft #bitcoin https://t.co/BeopkKLFk7"
